id,user_id,title,description,status,video_data,category_id,thumbnail,created_at,updated_at,published_at,views,rating_sum,rating_count
AzFP6HHTrfVI,93241530-2b99-4e2e-8e9e-02db2e4b345a,Soft Garden,Designed to reduce stress and boost creativity.,published,"[{""volume"":62,""endTime"":177,""videoId"":""ZPGi2yBqdqw"",""startTime"":103,""playbackSpeed"":1},{""volume"":81,""endTime"":40,""videoId"":""u01pQX7Bsp0"",""startTime"":34,""playbackSpeed"":1.05},{""volume"":43,""endTime"":20,""videoId"":""KwGNDJfSmFk"",""startTime"":11,""playbackSpeed"":1.7},{""volume"":69,""endTime"":56,""videoId"":""1_9RzbkETVg"",""startTime"":22,""playbackSpeed"":1.75},{""volume"":83,""endTime"":155,""videoId"":""yalgajSyYfU"",""startTime"":87,""playbackSpeed"":1.6}]",101,https://img.youtube.com//vi/ZPGi2yBqdqw/mqdefault.jpg,2023-02-26 15:51:51.516+00,2023-03-20 12:30:35.497+00,2023-03-26 20:05:03.303+00,12644,127,84
InrwpEAOdXoh,93241530-2b99-4e2e-8e9e-02db2e4b345a,Cozy Garden Atmosphere,Turn your space into a serene retreat.,published,"[{""volume"":78,""endTime"":166,""videoId"":""ZPGi2yBqdqw"",""startTime"":25,""playbackSpeed"":1.75},{""volume"":51,""endTime"":33,""videoId"":""u01pQX7Bsp0"",""startTime"":24,""playbackSpeed"":1.85},{""volume"":20,""endTime"":132,""videoId"":""03HomOQeirg"",""startTime"":96,""playbackSpeed"":1.6},{""volume"":44,""endTime"":29,""videoId"":""KwGNDJfSmFk"",""startTime"":7,""playbackSpeed"":0.45}]",157,https://img.youtube.com//vi/ZPGi2yBqdqw/mqdefault.jpg,2026-01-06 05:55:50.967+00,2026-01-07 01:42:30.822+00,2026-01-12 08:03:18.188+00,5404,387,163
tfdLNvZ5QRJk,93241530-2b99-4e2e-8e9e-02db2e4b345a,Warm Rainfall,A relaxing mix of sounds for focus and calm.,published,"[{""volume"":31,""endTime"":58,""videoId"":""1_9RzbkETVg"",""startTime"":49,""playbackSpeed"":1.55},{""volume"":37,""endTime"":21,""videoId"":""KwGNDJfSmFk"",""startTime"":11,""playbackSpeed"":0.45},{""volume"":30,""endTime"":98,""videoId"":""ZPGi2yBqdqw"",""startTime"":71,""playbackSpeed"":0.7},{""volume"":46,""endTime"":127,""videoId"":""03HomOQeirg"",""startTime"":60,""playbackSpeed"":0.45},{""volume"":33,""endTime"":153,""videoId"":""yalgajSyYfU"",""startTime"":142,""playbackSpeed"":1.4}]",195,https://img.youtube.com//vi/1_9RzbkETVg/mqdefault.jpg,2024-04-16 14:58:01.335+00,2024-04-28 03:33:24.932+00,2024-04-28 06:34:03.549+00,6404,45,14
dQhzbmAAYagW,93241530-2b99-4e2e-8e9e-02db2e4b345a,Breezy Rainfall Ambiance,,submitted,"[{""volume"":88,""endTime"":48,""videoId"":""u01pQX7Bsp0"",""startTime"":26,""playbackSpeed"":1.1},{""volume"":24,""endTime"":147,""videoId"":""03HomOQeirg"",""startTime"":125,""playbackSpeed"":0.5},{""volume"":22,""endTime"":95,""videoId"":""yalgajSyYfU"",""startTime"":77,""playbackSpeed"":1.35}]",102,https://img.youtube.com//vi/u01pQX7Bsp0/mqdefault.jpg,2025-04-23 22:24:20.145+00,2025-04-30 20:44:11.458+00,,0,0,0
G4meAjvy3VVE,93241530-2b99-4e2e-8e9e-02db2e4b345a,Gentle Cottage Vibes,Background sounds for a productive day.,published,"[{""volume"":24,""endTime"":53,""videoId"":""1_9RzbkETVg"",""startTime"":33,""playbackSpeed"":0.35},{""volume"":99,""endTime"":146,""videoId"":""yalgajSyYfU"",""startTime"":109,""playbackSpeed"":0.35},{""volume"":77,""endTime"":61,""videoId"":""03HomOQeirg"",""startTime"":44,""playbackSpeed"":1.65}]",176,https://img.youtube.com//vi/1_9RzbkETVg/mqdefault.jpg,2026-02-28 04:00:03.209+00,2026-03-17 05:03:18.455+00,2026-03-22 08:31:41.944+00,4679,64,31
AvqOo3Dz3N0S,93241530-2b99-4e2e-8e9e-02db2e4b345a,Stormy Library Atmosphere,A relaxing mix of sounds for focus and calm.,published,"[{""volume"":89,""endTime"":172,""videoId"":""03HomOQeirg"",""startTime"":165,""playbackSpeed"":0.45},{""volume"":91,""endTime"":23,""videoId"":""KwGNDJfSmFk"",""startTime"":2,""playbackSpeed"":1.2},{""volume"":91,""endTime"":23,""videoId"":""u01pQX7Bsp0"",""startTime"":0,""playbackSpeed"":1.9},{""volume"":77,""endTime"":154,""videoId"":""ZPGi2yBqdqw"",""startTime"":129,""playbackSpeed"":1.6},{""volume"":59,""endTime"":124,""videoId"":""yalgajSyYfU"",""startTime"":111,""playbackSpeed"":1.6}]",120,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2023-01-06 22:55:08.982+00,2023-01-19 14:59:11.743+00,2023-01-25 22:45:53.159+00,12759,52,30
SFanfR3MTSan,93241530-2b99-4e2e-8e9e-02db2e4b345a,Golden Garden Ambiance,A relaxing mix of sounds for focus and calm.,published,"[{""volume"":35,""endTime"":152,""videoId"":""03HomOQeirg"",""startTime"":44,""playbackSpeed"":1.75},{""volume"":92,""endTime"":36,""videoId"":""ZPGi2yBqdqw"",""startTime"":14,""playbackSpeed"":1}]",127,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2026-08-24 21:03:10.730+00,2026-09-13 03:51:48.191+00,2026-09-17 13:28:55.647+00,14032,193,57
3GOWAbZUrZfT,93241530-2b99-4e2e-8e9e-02db2e4b345a,Soft Night Atmosphere,Turn your space into a serene retreat.,draft,"[{""volume"":61,""endTime"":66,""videoId"":""1_9RzbkETVg"",""startTime"":39,""playbackSpeed"":1.15},{""volume"":84,""endTime"":34,""videoId"":""KwGNDJfSmFk"",""startTime"":21,""playbackSpeed"":0.5},{""volume"":68,""endTime"":39,""videoId"":""u01pQX7Bsp0"",""startTime"":19,""playbackSpeed"":0.65}]",0,https://img.youtube.com//vi/1_9RzbkETVg/mqdefault.jpg,2024-04-15 17:51:35.534+00,2024-04-18 17:57:24.896+00,,0,0,0
acaHyjz3vBOz,93241530-2b99-4e2e-8e9e-02db2e4b345a,Rainy Fireplace Retreat,Wind down with this soothing combination.,published,"[{""volume"":57,""endTime"":29,""videoId"":""u01pQX7Bsp0"",""startTime"":22,""playbackSpeed"":0.4},{""volume"":65,""endTime"":171,""videoId"":""03HomOQeirg"",""startTime"":75,""playbackSpeed"":1.7},{""volume"":45,""endTime"":178,""videoId"":""ZPGi2yBqdqw"",""startTime"":158,""playbackSpeed"":1.95},{""volume"":57,""endTime"":64,""videoId"":""1_9RzbkETVg"",""startTime"":33,""playbackSpeed"":1.85},{""volume"":64,""endTime"":133,""videoId"":""yalgajSyYfU"",""startTime"":92,""playbackSpeed"":1.6}]",146,https://img.youtube.com//vi/u01pQX7Bsp0/mqdefault.jpg,2025-12-12 13:42:15.565+00,2025-12-26 08:23:25.351+00,2025-12-28 18:10:34.951+00,1866,47,34
bC90YM5KfBh9,93241530-2b99-4e2e-8e9e-02db2e4b345a,Gentle Rooftop Retreat,Perfect background ambiance for studying.,published,"[{""volume"":46,""endTime"":118,""videoId"":""03HomOQeirg"",""startTime"":15,""playbackSpeed"":0.4},{""volume"":42,""endTime"":51,""videoId"":""u01pQX7Bsp0"",""startTime"":18,""playbackSpeed"":1.55},{""volume"":62,""endTime"":149,""videoId"":""yalgajSyYfU"",""startTime"":48,""playbackSpeed"":0.3}]",176,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2026-04-10 18:35:30.441+00,2026-04-21 06:49:06.327+00,2026-04-23 12:56:06.482+00,10803,730,152
Hu63A6O83NeE,93241530-2b99-4e2e-8e9e-02db2e4b345a,Mellow Dusk Scene,Designed to reduce stress and boost creativity.,published,"[{""volume"":51,""endTime"":171,""videoId"":""ZPGi2yBqdqw"",""startTime"":38,""playbackSpeed"":0.35},{""volume"":39,""endTime"":123,""videoId"":""yalgajSyYfU"",""startTime"":40,""playbackSpeed"":0.7}]",165,https://img.youtube.com//vi/ZPGi2yBqdqw/mqdefault.jpg,2026-01-03 20:04:50.180+00,2026-01-17 03:34:15.659+00,2026-01-22 17:20:39.437+00,2357,530,195
